epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
382,3174.41,0.51059,0.24868,0.7855,0.99693,1,0.99217,0.87111,0.59926,0.30102,0.79645,0.00049124,0.00049124,0.00049124
383,3182.66,0.50036,0.24594,0.77025,0.99694,1,0.99214,0.86952,0.60286,0.30345,0.79641,0.00048728,0.00048728,0.00048728
384,3191.11,0.5053,0.24571,0.77064,0.99693,1,0.99214,0.86723,0.60042,0.2997,0.79579,0.00048332,0.00048332,0.00048332
385,3199.4,0.51994,0.25352,0.77611,0.99693,1,0.99214,0.87048,0.59478,0.29609,0.79661,0.00047936,0.00047936,0.00047936
386,3207.63,0.50671,0.24958,0.77863,0.99694,1,0.99223,0.87134,0.59308,0.29927,0.79553,0.0004754,0.0004754,0.0004754
387,3215.96,0.49109,0.24717,0.7783,0.99691,1,0.99228,0.87615,0.58982,0.29914,0.79509,0.00047144,0.00047144,0.00047144
388,3224.44,0.51824,0.25561,0.77579,0.99692,1,0.99223,0.87107,0.59421,0.30068,0.79629,0.00046748,0.00046748,0.00046748
389,3232.64,0.51096,0.25116,0.7764,0.99692,1,0.99246,0.86973,0.59332,0.2951,0.79621,0.00046352,0.00046352,0.00046352
390,3240.93,0.50037,0.25484,0.77784,0.99693,1,0.99251,0.87243,0.59068,0.29897,0.79689,0.00045956,0.00045956,0.00045956
391,3249.22,0.50134,0.24945,0.77633,0.99694,1,0.99237,0.8681,0.59291,0.29955,0.79778,0.0004556,0.0004556,0.0004556
392,3257.61,0.5145,0.24879,0.78418,0.99693,1,0.99231,0.86472,0.58696,0.29848,0.79707,0.00045164,0.00045164,0.00045164
393,3265.89,0.49896,0.24864,0.77393,0.99693,1,0.99234,0.86873,0.59033,0.29932,0.79625,0.00044768,0.00044768,0.00044768
394,3274.17,0.49544,0.2446,0.77547,0.99693,1,0.99231,0.86342,0.59996,0.30157,0.79659,0.00044372,0.00044372,0.00044372
395,3282.41,0.49953,0.24264,0.78256,0.99692,1,0.9922,0.86719,0.59805,0.30314,0.7961,0.00043976,0.00043976,0.00043976
396,3290.81,0.50655,0.24674,0.77363,0.99693,1,0.9922,0.86891,0.59512,0.30493,0.79576,0.0004358,0.0004358,0.0004358
397,3299.1,0.50031,0.25091,0.78095,0.99696,1,0.99223,0.8698,0.59122,0.29762,0.79603,0.00043184,0.00043184,0.00043184
398,3307.29,0.50703,0.2452,0.78605,0.99695,1,0.99223,0.87139,0.58179,0.29518,0.79509,0.00042788,0.00042788,0.00042788
399,3315.51,0.49991,0.24322,0.77917,0.99695,1,0.9922,0.87232,0.58044,0.29707,0.79537,0.00042392,0.00042392,0.00042392
400,3323.93,0.49706,0.24294,0.77431,0.99693,1,0.9922,0.87407,0.58511,0.30168,0.79522,0.00041996,0.00041996,0.00041996
401,3332.17,0.49474,0.24582,0.77952,0.99687,1,0.99225,0.87188,0.59308,0.29429,0.79568,0.000416,0.000416,0.000416
402,3340.42,0.49998,0.24197,0.78466,0.9969,1,0.99234,0.86619,0.60381,0.30344,0.79561,0.00041204,0.00041204,0.00041204
403,3348.67,0.49116,0.24026,0.78284,0.99696,1,0.99228,0.87041,0.59786,0.29763,0.79651,0.00040808,0.00040808,0.00040808
404,3357.12,0.48542,0.23714,0.77328,0.99694,1,0.99234,0.87114,0.59329,0.2918,0.7961,0.00040412,0.00040412,0.00040412
405,3365.35,0.49125,0.24825,0.77537,0.99688,1,0.99223,0.86935,0.59006,0.28995,0.79633,0.00040016,0.00040016,0.00040016
406,3373.61,0.50887,0.24851,0.78565,0.99698,1,0.99225,0.86854,0.59499,0.29213,0.79626,0.0003962,0.0003962,0.0003962
407,3382.09,0.50163,0.24293,0.77611,0.99703,1,0.99225,0.86741,0.59393,0.2921,0.79576,0.00039224,0.00039224,0.00039224
408,3390.31,0.47943,0.23665,0.77581,0.99701,1,0.99223,0.86919,0.59036,0.29173,0.79622,0.00038828,0.00038828,0.00038828
409,3398.65,0.50085,0.24251,0.77741,0.99697,1,0.99223,0.86639,0.59018,0.28754,0.79663,0.00038432,0.00038432,0.00038432
410,3406.96,0.49616,0.23972,0.77942,0.99688,1,0.99231,0.87014,0.58828,0.29591,0.79583,0.00038036,0.00038036,0.00038036
411,3415.38,0.48949,0.24133,0.77144,0.9969,1,0.99223,0.87084,0.59423,0.29812,0.79537,0.0003764,0.0003764,0.0003764
412,3423.71,0.49582,0.24675,0.7747,0.99691,1,0.99228,0.86891,0.60094,0.29558,0.79593,0.00037244,0.00037244,0.00037244
413,3432,0.48068,0.23469,0.77892,0.9969,1,0.99225,0.86492,0.59792,0.29468,0.7968,0.00036848,0.00036848,0.00036848
414,3440.23,0.48204,0.23577,0.77388,0.99694,1,0.99228,0.86164,0.59765,0.29536,0.79597,0.00036452,0.00036452,0.00036452
415,3448.59,0.48121,0.23901,0.78133,0.99695,1,0.99231,0.86695,0.59578,0.29363,0.79645,0.00036056,0.00036056,0.00036056
416,3456.88,0.49681,0.24321,0.77678,0.99695,1,0.9922,0.86354,0.59014,0.29218,0.79615,0.0003566,0.0003566,0.0003566
417,3465.11,0.48406,0.23935,0.77678,0.99695,1,0.9922,0.86959,0.59046,0.2914,0.79641,0.00035264,0.00035264,0.00035264
418,3473.52,0.48105,0.23887,0.76882,0.99696,1,0.99223,0.87121,0.59042,0.29987,0.7958,0.00034868,0.00034868,0.00034868
419,3481.77,0.49299,0.23829,0.77538,0.99694,1,0.99228,0.87082,0.59027,0.29986,0.79632,0.00034472,0.00034472,0.00034472
