epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,78.6555,0.47348,0.31479,0.87924,0.99116,1,0.995,0.86863,0.60383,0.29579,0.9207,0.0005075,0.0005075,0.0005075
122,79.3337,0.47065,0.39009,0.87072,0.99056,1,0.995,0.86698,0.63043,0.30271,0.92784,0.000501313,0.000501313,0.000501313
123,79.9931,0.41877,0.34093,0.86251,0.99056,1,0.995,0.86698,0.63043,0.30271,0.92784,0.000495125,0.000495125,0.000495125
124,80.648,0.44773,0.28883,0.83758,0.99157,1,0.995,0.86207,0.64777,0.3013,0.92953,0.000488938,0.000488938,0.000488938
125,81.2962,0.4447,0.342,0.86635,0.99157,1,0.995,0.86207,0.64777,0.3013,0.92953,0.00048275,0.00048275,0.00048275
126,81.9792,0.45793,0.30712,0.85591,0.99172,1,0.995,0.86816,0.62411,0.29775,0.91988,0.000476562,0.000476562,0.000476562
127,82.7511,0.45067,0.28381,0.83118,0.99172,1,0.995,0.86816,0.62411,0.29775,0.91988,0.000470375,0.000470375,0.000470375
128,83.4169,0.42309,0.2999,0.85575,0.99147,1,0.995,0.86053,0.61279,0.2942,0.92218,0.000464188,0.000464188,0.000464188
129,84.0469,0.48458,0.31285,0.88625,0.99147,1,0.995,0.86053,0.61279,0.2942,0.92218,0.000458,0.000458,0.000458
130,84.7011,0.40272,0.29452,0.84328,0.99238,1,0.995,0.86454,0.60696,0.29039,0.92586,0.000451813,0.000451813,0.000451813
131,85.3472,0.44884,0.32597,0.85052,0.99238,1,0.995,0.86454,0.60696,0.29039,0.92586,0.000445625,0.000445625,0.000445625
132,86.0153,0.50078,0.33422,0.88846,0.99251,1,0.995,0.86347,0.62705,0.29167,0.94022,0.000439437,0.000439437,0.000439437
133,86.6579,0.44168,0.32046,0.90606,0.99251,1,0.995,0.86347,0.62705,0.29167,0.94022,0.00043325,0.00043325,0.00043325
134,87.3178,0.41351,0.29427,0.8694,0.99156,1,0.995,0.8608,0.6554,0.28843,0.95365,0.000427062,0.000427062,0.000427062
135,88.7727,0.48902,0.31056,0.82679,0.99156,1,0.995,0.8608,0.6554,0.28843,0.95365,0.000420875,0.000420875,0.000420875
136,90.7886,0.44222,0.28376,0.86813,0.98923,1,0.995,0.86602,0.64907,0.28621,0.95131,0.000414688,0.000414688,0.000414688
137,92.7663,0.45323,0.31864,0.81227,0.98923,1,0.995,0.86602,0.64907,0.28621,0.95131,0.0004085,0.0004085,0.0004085
138,94.0833,0.46615,0.32127,0.89747,0.98739,1,0.995,0.86129,0.6392,0.29406,0.94729,0.000402312,0.000402312,0.000402312
139,94.7238,0.40031,0.30074,0.83473,0.98739,1,0.995,0.86129,0.6392,0.29406,0.94729,0.000396125,0.000396125,0.000396125
140,95.3704,0.39011,0.28432,0.86935,0.98433,1,0.995,0.86641,0.6525,0.30535,0.95725,0.000389938,0.000389938,0.000389938
